book,chapter,paragraph,title,startVerseNo,endVerseNo
1sa,13,4,"Samuel Rebukes Saul",5,7
1sa,13,5,"Samuel Rebukes Saul",7,10
1sa,13,6,"Samuel Rebukes Saul",11,11
1sa,13,7,"Samuel Rebukes Saul",11,12
1sa,13,8,"Samuel Rebukes Saul",13,14
1sa,13,9,"Samuel Rebukes Saul",15,15
1sa,13,10,"Israel Without Weapons",16,18
1sa,13,11,"Israel Without Weapons",19,21
1sa,13,12,"Israel Without Weapons",22,22
1sa,13,13,"Jonathan Attacks the Philistines",23,23
1sa,14,1,"(无小标题)",1,1
1sa,14,2,"(无小标题)",2,3
1sa,14,3,"(无小标题)",4,5
1sa,14,4,"(无小标题)",6,6
1sa,14,5,"(无小标题)",7,7
1sa,14,6,"(无小标题)",8,10
1sa,14,7,"(无小标题)",11,12
1sa,14,8,"(无小标题)",12,12
1sa,14,9,"(无小标题)",13,14
1sa,14,10,"Israel Routs the Philistines",15,15
1sa,14,11,"Israel Routs the Philistines",16,17
1sa,14,12,"Israel Routs the Philistines",18,19
1sa,14,13,"Israel Routs the Philistines",20,23
1sa,14,14,"Jonathan Eats Honey",24,24
1sa,14,15,"Jonathan Eats Honey",25,28
1sa,14,16,"Jonathan Eats Honey",29,30
1sa,14,17,"Jonathan Eats Honey",31,33
1sa,14,18,"Jonathan Eats Honey",33,34
1sa,14,19,"Jonathan Eats Honey",34,35
1sa,14,20,"Jonathan Eats Honey",36,36
1sa,14,21,"Jonathan Eats Honey",36,36
1sa,14,22,"Jonathan Eats Honey",36,36
1sa,14,23,"Jonathan Eats Honey",37,37
1sa,14,24,"Jonathan Eats Honey",38,39
1sa,14,25,"Jonathan Eats Honey",40,40
1sa,14,26,"Jonathan Eats Honey",40,40
1sa,14,27,"Jonathan Eats Honey",41,42
1sa,14,28,"Jonathan Eats Honey",43,43
1sa,14,29,"Jonathan Eats Honey",43,43
1sa,14,30,"Jonathan Eats Honey",44,44
1sa,14,31,"Jonathan Eats Honey",45,45
1sa,14,32,"Jonathan Eats Honey",46,46
1sa,14,33,"Jonathan Eats Honey",47,48
1sa,14,34,"Saul’s Family",49,51
1sa,14,35,"Saul’s Family",52,52
1sa,15,1,"The Lord Rejects Saul as King",1,3
1sa,15,2,"The Lord Rejects Saul as King",4,6
1sa,15,3,"The Lord Rejects Saul as King",7,9
1sa,15,4,"The Lord Rejects Saul as King",10,11
1sa,15,5,"The Lord Rejects Saul as King",12,12
1sa,15,6,"The Lord Rejects Saul as King",13,13
1sa,15,7,"The Lord Rejects Saul as King",14,14
1sa,15,8,"The Lord Rejects Saul as King",15,15
1sa,15,9,"The Lord Rejects Saul as King",16,16
1sa,15,10,"The Lord Rejects Saul as King",16,16
1sa,15,11,"The Lord Rejects Saul as King",17,19
1sa,15,12,"The Lord Rejects Saul as King",20,21
1sa,15,13,"The Lord Rejects Saul as King",22,22
1sa,15,14,"The Lord Rejects Saul as King",22,23
1sa,15,15,"The Lord Rejects Saul as King",24,25
1sa,15,16,"The Lord Rejects Saul as King",26,26
1sa,15,17,"The Lord Rejects Saul as King",27,29
1sa,15,18,"The Lord Rejects Saul as King",30,31
1sa,15,19,"The Lord Rejects Saul as King",32,32
1sa,15,20,"The Lord Rejects Saul as King",32,32
1sa,15,21,"The Lord Rejects Saul as King",33,33
1sa,15,22,"The Lord Rejects Saul as King",33,33
1sa,15,23,"The Lord Rejects Saul as King",33,33
1sa,15,24,"The Lord Rejects Saul as King",34,35
1sa,16,1,"Samuel Anoints David",1,1
1sa,16,2,"Samuel Anoints David",2,2
1sa,16,3,"Samuel Anoints David",2,3
1sa,16,4,"Samuel Anoints David",4,4
1sa,16,5,"Samuel Anoints David",5,5
1sa,16,6,"Samuel Anoints David",6,6
1sa,16,7,"Samuel Anoints David",7,7
1sa,16,8,"Samuel Anoints David",8,11
1sa,16,9,"Samuel Anoints David",11,11
1sa,16,10,"Samuel Anoints David",11,11
1sa,16,11,"Samuel Anoints David",12,12
1sa,16,12,"Samuel Anoints David",12,12
1sa,16,13,"Samuel Anoints David",13,13
1sa,16,14,"David in Saul’s Service",14,14
1sa,16,15,"David in Saul’s Service",15,16
1sa,16,16,"David in Saul’s Service",17,17
1sa,16,17,"David in Saul’s Service",18,18
1sa,16,18,"David in Saul’s Service",19,20
1sa,16,19,"David in Saul’s Service",21,22
1sa,16,20,"David in Saul’s Service",23,23
1sa,17,1,"David and Goliath",1,3
1sa,17,2,"David and Goliath",4,7
1sa,17,3,"David and Goliath",8,11
1sa,17,4,"David and Goliath",12,15
1sa,17,5,"David and Goliath",16,16
1sa,17,6,"David and Goliath",17,19
1sa,17,7,"David and Goliath",20,24
1sa,17,8,"David and Goliath",25,25
1sa,17,9,"David and Goliath",26,26
1sa,17,10,"David and Goliath",27,27
1sa,17,11,"David and Goliath",28,28
1sa,17,12,"David and Goliath",29,31
1sa,17,13,"David and Goliath",32,32
1sa,17,14,"David and Goliath",33,33
1sa,17,15,"David and Goliath",34,37
1sa,17,16,"David and Goliath",37,37
1sa,17,17,"David and Goliath",38,39
1sa,17,18,"David and Goliath",39,40
1sa,17,19,"David and Goliath",41,44
1sa,17,20,"David and Goliath",45,47
1sa,17,21,"David and Goliath",48,49
1sa,17,22,"David and Goliath",50,50
1sa,17,23,"David and Goliath",51,51
1sa,17,24,"David and Goliath",51,53
1sa,17,25,"David and Goliath",54,54
1sa,17,26,"David and Goliath",55,55
1sa,17,27,"David and Goliath",55,55
1sa,17,28,"David and Goliath",56,56
1sa,17,29,"David and Goliath",57,57
1sa,17,30,"David and Goliath",58,58
1sa,17,31,"David and Goliath",58,58
1sa,18,1,"Saul’s Growing Fear of David",1,4
1sa,18,2,"Saul’s Growing Fear of David",5,5
1sa,18,3,"Saul’s Growing Fear of David",6,7
1sa,18,4,"Saul’s Growing Fear of David",7,7
1sa,18,5,"Saul’s Growing Fear of David",8,9
1sa,18,6,"Saul’s Growing Fear of David",10,11
1sa,18,7,"Saul’s Growing Fear of David",12,16
1sa,18,8,"Saul’s Growing Fear of David",17,17
1sa,18,9,"Saul’s Growing Fear of David",18,19
1sa,18,10,"Saul’s Growing Fear of David",20,21
1sa,18,11,"Saul’s Growing Fear of David",22,22
1sa,18,12,"Saul’s Growing Fear of David",23,23
1sa,18,13,"Saul’s Growing Fear of David",24,25
1sa,18,14,"Saul’s Growing Fear of David",26,27
1sa,18,15,"Saul’s Growing Fear of David",28,29
1sa,18,16,"Saul’s Growing Fear of David",30,30
1sa,19,1,"Saul Tries to Kill David",1,3
1sa,19,2,"Saul Tries to Kill David",4,5
1sa,19,3,"Saul Tries to Kill David",6,6
1sa,19,4,"Saul Tries to Kill David",7,7
1sa,19,5,"Saul Tries to Kill David",8,8
1sa,19,6,"Saul Tries to Kill David",9,10
1sa,19,7,"Saul Tries to Kill David",11,13
1sa,19,8,"Saul Tries to Kill David",14,14
1sa,19,9,"Saul Tries to Kill David",15,16
1sa,19,10,"Saul Tries to Kill David",17,17
1sa,19,11,"Saul Tries to Kill David",17,17
1sa,19,12,"Saul Tries to Kill David",18,22
1sa,19,13,"Saul Tries to Kill David",22,22
1sa,19,14,"Saul Tries to Kill David",23,24
1sa,20,1,"David and Jonathan",1,1
1sa,20,2,"David and Jonathan",2,2
1sa,20,3,"David and Jonathan",3,3
1sa,20,4,"David and Jonathan",4,4
1sa,20,5,"David and Jonathan",5,8
1sa,20,6,"David and Jonathan",9,9
1sa,20,7,"David and Jonathan",10,10
1sa,20,8,"David and Jonathan",11,11
1sa,20,9,"David and Jonathan",12,15
1sa,20,10,"David and Jonathan",16,17
1sa,20,11,"David and Jonathan",18,23
1sa,20,12,"David and Jonathan",24,27
1sa,20,13,"David and Jonathan",28,29
1sa,20,14,"David and Jonathan",30,31
1sa,20,15,"David and Jonathan",32,33
1sa,20,16,"David and Jonathan",34,34
1sa,20,17,"David and Jonathan",35,40
1sa,20,18,"David and Jonathan",41,41
1sa,20,19,"David and Jonathan",42,42
1sa,21,1,"David at Nob",1,1
1sa,21,2,"David at Nob",2,3
1sa,21,3,"David at Nob",4,4
1sa,21,4,"David at Nob",5,6
1sa,21,5,"David at Nob",7,7
1sa,21,6,"David at Nob",8,8
1sa,21,7,"David at Nob",9,9
1sa,21,8,"David at Nob",9,9
1sa,21,9,"David at Gath",10,11
1sa,21,10,"David at Gath",11,11
1sa,21,11,"David at Gath",12,13
1sa,21,12,"David at Gath",14,15
1sa,22,1,"David at Adullam and Mizpah",1,2
1sa,22,2,"David at Adullam and Mizpah",3,4
1sa,22,3,"David at Adullam and Mizpah",5,5
1sa,22,4,"Saul Kills the Priests of Nob",6,8
1sa,22,5,"Saul Kills the Priests of Nob",9,10
1sa,22,6,"Saul Kills the Priests of Nob",11,12
1sa,22,7,"Saul Kills the Priests of Nob",12,12
1sa,22,8,"Saul Kills the Priests of Nob",13,13
1sa,22,9,"Saul Kills the Priests of Nob",14,15
1sa,22,10,"Saul Kills the Priests of Nob",16,16
1sa,22,11,"Saul Kills the Priests of Nob",17,17
1sa,22,12,"Saul Kills the Priests of Nob",17,17
1sa,22,13,"Saul Kills the Priests of Nob",18,19
1sa,22,14,"Saul Kills the Priests of Nob",20,23
1sa,23,1,"David Saves Keilah",1,2
1sa,23,2,"David Saves Keilah",2,2
1sa,23,3,"David Saves Keilah",3,3
1sa,23,4,"David Saves Keilah",4,6
1sa,23,5,"Saul Pursues David",7,8
1sa,23,6,"Saul Pursues David",9,11
1sa,23,7,"Saul Pursues David",11,11
1sa,23,8,"Saul Pursues David",12,12
1sa,23,9,"Saul Pursues David",12,12
1sa,23,10,"Saul Pursues David",13,13
1sa,23,11,"Saul Pursues David",14,14
1sa,23,12,"Saul Pursues David",15,18
1sa,23,13,"Saul Pursues David",19,20
1sa,23,14,"Saul Pursues David",21,23
1sa,23,15,"Saul Pursues David",24,25
1sa,23,16,"Saul Pursues David",26,29
1sa,24,1,"David Spares Saul’s Life",1,2
1sa,24,2,"David Spares Saul’s Life",3,4
1sa,24,3,"David Spares Saul’s Life",5,7
1sa,24,4,"David Spares Saul’s Life",8,13
1sa,24,5,"David Spares Saul’s Life",14,15
1sa,24,6,"David Spares Saul’s Life",16,21
1sa,24,7,"David Spares Saul’s Life",22,22
1sa,25,1,"David, Nabal and Abigail",1,1
1sa,25,2,"David, Nabal and Abigail",2,3
1sa,25,3,"David, Nabal and Abigail",4,6
1sa,25,4,"David, Nabal and Abigail",7,8
1sa,25,5,"David, Nabal and Abigail",9,9
1sa,25,6,"David, Nabal and Abigail",10,11
1sa,25,7,"David, Nabal and Abigail",12,13
1sa,25,8,"David, Nabal and Abigail",14,17
1sa,25,9,"David, Nabal and Abigail",18,19
1sa,25,10,"David, Nabal and Abigail",20,22
1sa,25,11,"David, Nabal and Abigail",23,27
1sa,25,12,"David, Nabal and Abigail",28,31
1sa,25,13,"David, Nabal and Abigail",32,34
1sa,25,14,"David, Nabal and Abigail",35,35
1sa,25,15,"David, Nabal and Abigail",36,38
1sa,25,16,"David, Nabal and Abigail",39,39
1sa,25,17,"David, Nabal and Abigail",39,40
1sa,25,18,"David, Nabal and Abigail",41,44
1sa,26,1,"David Again Spares Saul’s Life",1,1
1sa,26,2,"David Again Spares Saul’s Life",2,4
1sa,26,3,"David Again Spares Saul’s Life",5,5
1sa,26,4,"David Again Spares Saul’s Life",6,6
1sa,26,5,"David Again Spares Saul’s Life",6,6
1sa,26,6,"David Again Spares Saul’s Life",7,7
1sa,26,7,"David Again Spares Saul’s Life",8,8
1sa,26,8,"David Again Spares Saul’s Life",9,11
1sa,26,9,"David Again Spares Saul’s Life",12,12
1sa,26,10,"David Again Spares Saul’s Life",13,14
1sa,26,11,"David Again Spares Saul’s Life",14,14
1sa,26,12,"David Again Spares Saul’s Life",15,16
1sa,26,13,"David Again Spares Saul’s Life",17,17
1sa,26,14,"David Again Spares Saul’s Life",17,20
1sa,26,15,"David Again Spares Saul’s Life",21,21
1sa,26,16,"David Again Spares Saul’s Life",22,24
1sa,26,17,"David Again Spares Saul’s Life",25,25
1sa,26,18,"David Again Spares Saul’s Life",25,25
1sa,27,1,"David Among the Philistines",1,1
1sa,27,2,"David Among the Philistines",2,4
1sa,27,3,"David Among the Philistines",5,5
1sa,27,4,"David Among the Philistines",6,7
1sa,27,5,"David Among the Philistines",8,9
1sa,27,6,"David Among the Philistines",10,12
1sa,28,1,"(无小标题)",1,1
1sa,28,2,"(无小标题)",2,2
1sa,28,3,"(无小标题)",2,2
1sa,28,4,"Saul and the Medium at Endor",3,3
1sa,28,5,"Saul and the Medium at Endor",4,7
1sa,28,6,"Saul and the Medium at Endor",7,7
1sa,28,7,"Saul and the Medium at Endor",8,8
1sa,28,8,"Saul and the Medium at Endor",9,9
1sa,28,9,"Saul and the Medium at Endor",10,10
1sa,28,10,"Saul and the Medium at Endor",11,11
1sa,28,11,"Saul and the Medium at Endor",11,11
1sa,28,12,"Saul and the Medium at Endor",12,12
1sa,28,13,"Saul and the Medium at Endor",13,13
1sa,28,14,"Saul and the Medium at Endor",13,13
1sa,28,15,"Saul and the Medium at Endor",14,14
1sa,28,16,"Saul and the Medium at Endor",14,14
1sa,28,17,"Saul and the Medium at Endor",14,14
1sa,28,18,"Saul and the Medium at Endor",15,15
1sa,28,19,"Saul and the Medium at Endor",15,15
1sa,28,20,"Saul and the Medium at Endor",16,19
1sa,28,21,"Saul and the Medium at Endor",20,20
1sa,28,22,"Saul and the Medium at Endor",21,22
1sa,28,23,"Saul and the Medium at Endor",23,23
1sa,28,24,"Saul and the Medium at Endor",23,23
1sa,28,25,"Saul and the Medium at Endor",24,25
1sa,29,1,"Achish Sends David Back to Ziklag",1,3
1sa,29,2,"Achish Sends David Back to Ziklag",3,3
1sa,29,3,"Achish Sends David Back to Ziklag",4,5
1sa,29,4,"Achish Sends David Back to Ziklag",5,5
1sa,29,5,"Achish Sends David Back to Ziklag",6,7
1sa,29,6,"Achish Sends David Back to Ziklag",8,8
1sa,29,7,"Achish Sends David Back to Ziklag",9,10
1sa,29,8,"Achish Sends David Back to Ziklag",11,11
1sa,30,1,"David Destroys the Amalekites",1,2
1sa,30,2,"David Destroys the Amalekites",3,6
1sa,30,3,"David Destroys the Amalekites",7,8
1sa,30,4,"David Destroys the Amalekites",8,8
1sa,30,5,"David Destroys the Amalekites",9,10
1sa,30,6,"David Destroys the Amalekites",11,12
1sa,30,7,"David Destroys the Amalekites",13,13
1sa,30,8,"David Destroys the Amalekites",13,14
1sa,30,9,"David Destroys the Amalekites",15,15
1sa,30,10,"David Destroys the Amalekites",15,15
1sa,30,11,"David Destroys the Amalekites",16,20
1sa,30,12,"David Destroys the Amalekites",21,22
1sa,30,13,"David Destroys the Amalekites",23,25
1sa,30,14,"David Destroys the Amalekites",26,26
1sa,30,15,"David Destroys the Amalekites",27,31
1sa,31,1,"Saul Takes His Life(A)",1,3
1sa,31,2,"Saul Takes His Life(A)",4,4
1sa,31,3,"Saul Takes His Life(A)",4,6
1sa,31,4,"Saul Takes His Life(A)",7,7
1sa,31,5,"Saul Takes His Life(A)",8,10
1sa,31,6,"Saul Takes His Life(A)",11,13
